transaction_id,customer_id,product_id,store_id,quantity,date,selling_price,revenue
90858,2331,337,77,4,07-02-2024,171,684
90859,398,213,55,2,31-10-2024,449,898
90860,4338,29,28,1,26-02-2025,433,433
90861,4227,20,18,3,30-08-2024,249,747
90862,2179,351,2,2,05-09-2023,466,932
90863,3671,122,34,3,05-06-2025,198,594
90864,3781,199,97,3,02-07-2024,385,1155
90865,4930,498,25,2,01-04-2025,281,562
90866,2236,209,3,2,29-11-2024,244,488
90867,422,144,95,3,30-09-2023,430,1290
90868,3197,89,51,1,04-12-2023,171,171
90869,1666,418,65,4,24-04-2025,191,764
90870,2163,279,87,2,12-05-2024,550,1100
90871,4559,489,68,2,02-04-2025,253,506
90872,4196,488,80,4,06-01-2024,289,1156
90873,1500,171,8,3,10-03-2025,472,1416
90874,718,36,91,3,23-08-2024,551,1653
90875,3852,216,72,2,05-04-2025,186,372
90876,3102,267,17,2,18-10-2024,121,242
90877,2019,2,1,4,26-05-2024,504,2016
90878,904,476,70,3,17-10-2023,264,792
90879,2656,228,39,3,05-07-2024,326,978
90880,766,224,88,2,09-12-2023,482,964
90881,1812,454,40,3,30-04-2025,300,900
90882,2291,86,95,4,02-02-2025,391,1564
90883,4175,175,75,2,09-09-2024,225,450
90884,191,336,60,1,23-08-2023,289,289
90885,4942,460,79,3,01-04-2024,312,936
90886,3738,141,33,2,11-09-2023,120,240
90887,3993,426,56,3,11-02-2024,399,1197
90888,825,187,96,1,09-07-2024,610,610
90889,4924,430,81,1,22-07-2024,137,137
90890,1556,258,78,2,02-09-2023,397,794
90891,4211,15,91,3,19-01-2025,510,1530
90892,3354,367,8,4,11-01-2025,214,856
90893,2528,450,87,3,08-09-2023,458,1374
90894,3863,470,48,2,14-05-2025,300,600
90895,3008,206,35,3,18-11-2024,446,1338
90896,734,350,15,2,08-02-2024,535,1070
90897,4990,278,7,2,04-01-2024,316,632
90898,2598,492,15,3,28-09-2023,425,1275
90899,1209,397,87,3,31-01-2025,341,1023
90900,1566,126,96,4,20-01-2025,164,656
90901,3827,201,89,4,17-01-2024,369,1476
90902,2947,421,28,4,19-07-2023,157,628
90903,760,25,81,1,26-03-2024,518,518
90904,3299,425,58,1,01-01-2024,515,515
90905,4036,212,5,2,18-08-2023,231,462
90906,3181,320,98,2,09-07-2023,535,1070
90907,2763,250,90,1,01-08-2023,209,209
90908,2512,271,74,2,02-08-2023,287,574
90909,1952,408,52,3,09-09-2024,262,786
90910,3791,238,16,1,13-03-2024,516,516
90911,3415,58,37,2,04-06-2025,212,424
90912,1389,361,32,1,03-02-2025,266,266
90913,3744,281,20,3,05-01-2024,494,1482
90914,142,243,60,2,24-09-2023,341,682
90915,66,129,21,1,18-06-2025,393,393
90916,4806,422,96,1,19-05-2025,418,418
90917,4652,134,35,2,23-12-2023,295,590
90918,39,394,60,4,28-01-2024,582,2328
90919,4523,100,49,3,17-05-2024,295,885
90920,3615,124,29,3,17-07-2024,435,1305
90921,64,201,95,1,20-12-2024,369,369
90922,1282,55,84,2,20-03-2024,452,904
90923,299,302,53,3,02-03-2024,278,834
90924,3840,95,7,4,22-04-2025,554,2216
90925,4948,99,43,3,28-06-2025,227,681
90926,2560,258,62,4,17-02-2025,397,1588
90927,3540,282,51,2,14-06-2025,421,842
90928,1132,423,17,3,04-01-2024,378,1134
90929,1247,434,100,4,08-07-2024,234,936
90930,919,123,42,2,28-09-2024,184,368
90931,1434,427,32,4,29-12-2024,252,1008
90932,747,497,81,4,20-05-2025,520,2080
90933,3317,235,1,1,20-09-2024,177,177
90934,4318,468,37,1,03-12-2024,152,152
90935,329,386,23,4,10-08-2024,178,712
90936,4778,282,38,3,18-10-2023,421,1263
90937,245,298,80,2,17-05-2024,525,1050
90938,4012,19,80,2,23-06-2025,455,910
90939,1832,134,83,4,15-11-2024,295,1180
90940,4095,349,85,4,25-09-2024,504,2016
90941,4172,342,3,2,13-11-2024,263,526
90942,91,334,87,3,23-02-2024,448,1344
90943,302,43,62,4,03-09-2023,454,1816
90944,538,206,76,4,22-03-2025,446,1784
90945,107,41,63,4,13-01-2025,282,1128
90946,3854,359,61,4,09-08-2024,216,864
90947,1230,171,34,2,19-10-2024,472,944
90948,395,164,76,1,25-12-2024,184,184
90949,3766,127,30,4,16-10-2023,216,864
90950,3080,36,38,2,10-06-2024,551,1102
90951,679,362,89,2,19-09-2023,295,590
90952,4289,142,71,4,08-06-2025,430,1720
90953,2723,100,70,4,04-05-2024,295,1180
90954,4597,439,71,3,13-08-2023,300,900
90955,6,453,86,3,06-08-2023,475,1425
90956,1775,473,47,4,05-01-2025,459,1836
90957,979,201,52,4,18-06-2025,369,1476
90958,4191,198,100,1,12-02-2025,213,213
90959,2771,320,73,4,06-08-2023,535,2140
90960,2040,215,78,1,14-09-2024,170,170
90961,1943,288,48,1,12-02-2025,418,418
90962,525,79,100,2,23-09-2024,170,340
90963,958,330,55,1,23-11-2024,271,271
90964,2172,178,83,3,05-10-2024,400,1200
90965,264,297,83,3,27-09-2023,108,324
90966,2425,58,82,2,18-11-2023,212,424
90967,3902,59,18,4,07-06-2025,483,1932
90968,3419,8,40,3,23-10-2023,117,351
90969,4213,37,59,4,02-04-2024,502,2008
90970,1598,424,39,2,17-11-2024,152,304
90971,3374,59,25,3,23-11-2024,483,1449
90972,3609,228,34,3,30-10-2024,326,978
90973,3585,247,86,3,07-11-2024,352,1056
90974,2507,311,93,2,12-02-2024,297,594
90975,2522,476,77,1,31-07-2024,264,264
90976,1583,159,5,1,16-04-2025,194,194
90977,4963,27,64,1,03-01-2025,402,402
90978,1006,396,24,3,24-04-2024,469,1407
90979,2459,277,53,1,25-12-2024,201,201
90980,3508,367,39,1,04-02-2024,214,214
90981,724,306,53,1,18-05-2024,450,450
90982,1292,475,36,1,06-09-2024,387,387
90983,762,92,66,4,19-04-2024,341,1364
90984,3493,224,31,1,13-09-2023,482,482
90985,4102,8,17,4,14-09-2024,117,468
90986,463,500,97,3,22-08-2024,460,1380
90987,4479,38,80,1,30-07-2024,406,406
90988,3420,275,56,3,02-09-2024,381,1143
90989,2850,212,15,4,06-02-2024,231,924
90990,4614,419,36,4,17-08-2024,494,1976
90991,4284,76,35,3,14-06-2025,550,1650
90992,3249,32,64,2,29-02-2024,417,834
90993,1810,42,13,4,15-01-2024,401,1604
90994,4223,61,11,4,25-02-2024,350,1400
90995,3214,320,78,2,10-02-2025,535,1070
90996,2964,328,52,4,24-04-2025,281,1124
90997,1450,452,42,3,29-12-2023,603,1809
90998,2797,321,95,4,06-03-2025,344,1376
90999,2417,39,38,3,17-12-2023,436,1308
91000,3009,235,14,1,11-04-2024,177,177
91001,3671,28,46,4,30-11-2023,414,1656
91002,1854,429,95,2,27-02-2025,217,434
91003,3642,399,37,3,31-07-2023,460,1380
91004,4840,301,91,1,19-04-2024,261,261
91005,4013,436,79,2,14-09-2024,488,976
91006,4519,331,95,2,21-12-2023,313,626
91007,915,431,2,2,05-03-2024,251,502
91008,904,292,63,4,13-03-2025,191,764
91009,2301,403,92,1,10-01-2025,577,577
91010,2712,411,98,4,15-07-2024,450,1800
91011,4981,268,2,4,02-02-2024,138,552
91012,3820,183,55,1,12-10-2023,325,325
91013,4344,11,36,3,17-05-2024,501,1503
91014,4112,114,66,1,08-02-2025,340,340
91015,1421,339,51,1,27-04-2025,594,594
91016,1017,295,82,1,21-06-2025,232,232
91017,4510,1,88,4,21-11-2024,517,2068
91018,1165,307,90,1,29-03-2024,434,434
91019,1749,10,64,4,25-06-2025,503,2012
91020,339,346,99,2,07-06-2024,527,1054
91021,2203,95,44,4,29-05-2024,554,2216
91022,4518,429,79,3,23-04-2025,217,651
91023,492,334,8,3,26-01-2025,448,1344
91024,38,434,48,2,23-11-2023,234,468
91025,3251,292,94,3,11-12-2023,191,573
91026,3223,118,81,2,19-12-2024,347,694
91027,4752,324,81,3,25-08-2024,191,573
91028,2559,339,26,1,14-04-2024,594,594
91029,940,114,71,3,06-04-2024,340,1020
91030,2768,228,10,2,14-09-2023,326,652
91031,1424,158,27,4,07-09-2023,216,864
91032,2458,482,85,1,04-09-2023,442,442
91033,4329,166,28,2,04-07-2023,299,598
91034,1210,410,69,2,31-12-2023,447,894
91035,2920,277,15,2,31-03-2025,201,402
91036,4835,116,5,1,02-02-2025,407,407
91037,3269,467,46,2,18-01-2025,599,1198
91038,3737,76,78,4,30-08-2024,550,2200
91039,1387,125,47,4,13-10-2024,307,1228
91040,863,155,26,3,21-03-2025,216,648
91041,2039,99,16,3,07-07-2024,227,681
91042,2258,114,19,2,21-06-2025,340,680
91043,4071,76,30,1,30-05-2024,550,550
91044,3008,199,95,3,20-02-2025,385,1155
91045,2544,425,55,1,10-04-2025,515,515
91046,929,401,10,2,30-06-2025,140,280
91047,2179,201,63,2,01-12-2024,369,738
91048,436,376,70,3,17-02-2024,351,1053
91049,2906,186,87,3,21-01-2024,349,1047
91050,4956,337,26,2,31-08-2023,171,342
91051,2213,206,56,3,12-08-2023,446,1338
91052,2119,33,62,2,04-03-2025,555,1110
91053,1308,379,44,2,20-09-2024,376,752
91054,169,267,68,1,24-05-2024,121,121
91055,420,150,82,2,22-03-2024,383,766
91056,4182,279,96,2,07-11-2024,550,1100
91057,3977,89,98,1,20-09-2024,171,171
91058,4625,470,41,2,28-02-2025,300,600
91059,4842,165,80,2,17-08-2024,477,954
91060,139,178,24,1,15-03-2024,400,400
91061,301,205,56,3,06-05-2024,381,1143
91062,2905,215,3,2,15-03-2025,170,340
91063,529,187,54,1,04-07-2024,610,610
91064,2523,209,44,2,04-07-2023,244,488
91065,3706,244,75,1,30-08-2024,586,586
91066,3639,117,28,3,22-01-2024,358,1074
91067,107,48,51,1,28-07-2023,323,323
91068,3704,102,21,4,09-02-2024,482,1928
91069,3835,129,26,2,03-12-2023,393,786
91070,1862,206,64,1,09-12-2024,446,446
91071,42,43,24,4,03-07-2024,454,1816
91072,131,393,79,2,21-09-2023,456,912
91073,3169,47,55,1,26-08-2023,420,420
91074,834,286,66,1,30-12-2023,256,256
91075,4999,217,52,4,27-06-2025,416,1664
91076,1644,116,68,4,24-07-2023,407,1628
91077,1202,160,46,4,22-07-2024,415,1660
91078,789,429,94,2,20-08-2024,217,434
91079,1241,112,18,4,01-05-2024,97,388
91080,4489,369,64,3,20-11-2023,544,1632
91081,2360,312,90,1,17-07-2023,289,289
91082,4613,216,87,2,06-03-2025,186,372
91083,3549,32,9,2,10-05-2025,417,834
91084,1819,14,88,3,26-03-2024,518,1554
91085,1639,263,42,4,10-01-2025,429,1716
91086,1300,221,5,3,25-02-2024,446,1338
91087,640,189,88,4,13-07-2024,600,2400
91088,285,394,33,1,21-08-2024,582,582
91089,1271,380,86,1,03-11-2023,607,607
91090,3169,467,2,2,01-06-2025,599,1198
91091,648,462,5,4,02-12-2023,500,2000
91092,3230,82,39,3,25-08-2023,187,561
91093,3324,331,9,4,16-07-2024,313,1252
91094,2914,359,7,3,02-09-2024,216,648
91095,4481,282,28,3,03-08-2023,421,1263
91096,1491,487,50,3,06-01-2024,478,1434
91097,1015,373,24,1,15-06-2025,418,418
91098,2834,169,22,4,16-11-2023,316,1264
91099,4407,55,79,4,18-09-2023,452,1808
91100,2641,78,19,4,25-09-2023,214,856
91101,106,24,87,2,11-03-2025,501,1002
91102,2591,246,95,3,07-04-2025,581,1743
91103,2112,369,96,2,18-07-2023,544,1088
91104,2333,265,47,4,15-02-2024,584,2336
91105,4011,167,12,3,28-12-2024,280,840
91106,4053,474,24,2,01-09-2024,522,1044
91107,2231,77,10,1,05-04-2024,201,201
91108,926,63,9,3,10-06-2025,547,1641
91109,2593,8,54,2,10-05-2025,117,234
91110,2706,79,70,1,10-05-2024,170,170
91111,2993,434,79,4,09-12-2024,234,936
91112,4277,167,84,3,09-07-2024,280,840
91113,4362,283,36,4,05-01-2024,393,1572
91114,1377,172,29,4,14-08-2023,198,792
91115,4583,170,24,1,29-01-2024,546,546
91116,4987,499,12,2,06-03-2025,238,476
91117,914,387,61,1,11-11-2024,256,256
91118,3645,372,32,1,11-12-2024,338,338
91119,2953,236,12,1,31-08-2023,325,325
91120,2714,474,55,2,07-05-2024,522,1044
91121,2593,41,100,3,23-05-2024,282,846
91122,1040,473,89,1,14-01-2024,459,459
91123,1875,222,50,4,10-10-2023,232,928
91124,523,478,62,4,21-06-2024,527,2108
91125,3054,181,95,4,21-10-2023,398,1592
91126,4712,363,56,2,28-05-2025,479,958
91127,4414,26,18,3,11-01-2024,506,1518
91128,1690,211,45,4,26-01-2024,173,692
91129,1143,283,47,3,02-05-2025,393,1179
91130,2049,133,23,1,22-05-2025,261,261
91131,742,235,27,3,19-03-2024,177,531
91132,4876,246,4,2,19-10-2024,581,1162
91133,313,500,96,3,09-04-2025,460,1380
91134,3145,231,80,4,04-03-2025,511,2044
91135,607,289,95,3,04-10-2024,485,1455
91136,4243,248,44,4,11-04-2025,234,936
91137,1632,309,73,3,19-03-2025,399,1197
91138,4383,464,59,1,01-10-2024,287,287
91139,22,409,73,3,18-01-2025,419,1257
91140,3028,298,70,2,15-10-2024,525,1050
91141,4217,179,11,1,04-07-2024,467,467
91142,2405,432,3,4,29-05-2024,400,1600
91143,2626,175,22,4,01-08-2024,225,900
91144,3332,48,84,3,08-05-2024,323,969
91145,4766,486,85,1,07-04-2024,198,198
91146,954,323,56,1,27-06-2025,423,423
91147,4022,87,45,1,25-06-2024,610,610
91148,3909,305,3,4,17-02-2024,411,1644
91149,4615,461,65,1,24-09-2023,271,271
91150,3660,22,37,3,12-06-2025,492,1476
91151,2153,500,49,3,02-10-2023,460,1380
91152,203,194,86,4,25-02-2024,350,1400
91153,4092,430,1,3,30-06-2024,137,411
91154,1831,166,31,2,02-05-2024,299,598
91155,195,336,81,3,18-10-2024,289,867
91156,4055,225,64,2,23-11-2024,367,734
91157,1639,308,33,3,09-12-2023,237,711
91158,216,193,88,2,25-07-2023,262,524
91159,2017,136,15,4,11-11-2024,184,736
91160,2782,211,78,4,13-09-2024,173,692
91161,676,192,3,4,07-06-2024,378,1512
91162,2947,397,99,1,02-05-2024,341,341
91163,3142,306,10,3,23-01-2024,450,1350
91164,4792,496,49,1,16-01-2024,595,595
91165,4676,156,34,3,07-07-2024,445,1335
91166,3213,264,92,4,06-11-2023,326,1304
91167,2993,48,11,1,18-03-2024,323,323
91168,4859,429,7,2,06-09-2024,217,434
91169,1259,470,32,3,19-05-2025,300,900
91170,963,87,52,2,19-03-2024,610,1220
91171,4588,267,68,1,25-03-2025,121,121
91172,2863,395,100,2,20-05-2024,462,924
91173,3664,366,23,3,13-02-2025,403,1209
91174,3302,168,63,1,26-11-2023,507,507
91175,2885,365,54,3,20-08-2024,389,1167
91176,500,238,51,3,17-04-2024,516,1548
91177,2503,469,47,3,22-01-2024,402,1206
91178,3908,289,92,4,24-05-2025,485,1940
91179,248,272,83,3,30-03-2024,523,1569
91180,1248,168,47,4,16-02-2025,507,2028
91181,3310,261,58,1,13-11-2023,524,524
91182,2668,287,91,3,15-09-2023,266,798
91183,1728,334,5,3,20-09-2023,448,1344
91184,3825,64,17,2,17-02-2025,351,702
91185,2657,302,74,3,28-06-2025,278,834
91186,3850,326,80,4,04-04-2024,428,1712
91187,2607,156,42,1,30-10-2024,445,445
91188,1765,402,25,3,27-02-2025,389,1167
91189,3547,150,21,1,23-06-2025,383,383
91190,1376,70,59,3,11-05-2024,282,846
91191,4553,377,3,1,04-06-2025,386,386
91192,4402,332,93,1,29-06-2024,326,326
91193,1284,125,54,3,27-06-2025,307,921
91194,3569,487,63,4,21-01-2024,478,1912
91195,2955,248,58,1,18-01-2025,234,234
91196,4335,307,25,2,26-07-2024,434,868
91197,3890,253,9,1,13-02-2025,450,450
91198,1400,132,67,3,14-08-2023,349,1047
91199,3160,79,81,2,09-07-2024,170,340
91200,3323,152,21,2,19-11-2024,478,956
91201,1910,122,24,1,29-11-2023,198,198
91202,4256,365,67,2,09-03-2024,389,778
91203,3151,16,52,3,14-06-2024,161,483
91204,2363,365,87,2,21-04-2025,389,778
91205,3554,42,4,1,06-10-2024,401,401
91206,4839,195,16,4,30-05-2025,477,1908
91207,2572,367,35,1,24-04-2025,214,214
91208,2666,408,39,4,21-12-2023,262,1048
91209,898,256,3,1,26-06-2024,462,462
91210,3062,60,31,3,17-08-2023,440,1320
91211,2866,307,81,1,09-02-2025,434,434
91212,4915,440,76,1,01-11-2024,177,177
91213,1951,336,58,2,12-06-2025,289,578
91214,2801,210,76,2,11-02-2024,546,1092
91215,153,158,30,2,13-06-2025,216,432
91216,2295,236,38,4,22-03-2025,325,1300
91217,4409,129,86,3,07-02-2025,393,1179
91218,2972,332,53,3,15-09-2023,326,978
91219,3885,131,20,3,15-02-2025,440,1320
91220,282,363,23,2,17-02-2024,479,958
91221,2244,232,75,3,28-03-2024,254,762
91222,4125,134,26,1,26-03-2025,295,295
91223,2127,316,14,2,19-09-2023,354,708
91224,4834,238,18,4,17-05-2024,516,2064
91225,1917,157,96,1,21-08-2023,450,450
91226,1616,100,25,3,06-07-2023,295,885
91227,2565,306,43,1,04-10-2023,450,450
91228,3572,444,94,2,01-07-2025,106,212
91229,866,259,5,1,06-07-2023,342,342
91230,2966,127,62,2,06-01-2024,216,432
91231,37,373,84,3,24-08-2024,418,1254
91232,4170,245,54,1,02-07-2025,514,514
91233,1145,349,81,2,01-04-2024,504,1008
91234,1567,385,96,4,26-10-2023,292,1168
91235,1786,331,55,4,12-12-2023,313,1252
91236,290,359,68,2,17-12-2023,216,432
91237,4661,109,55,2,03-09-2023,488,976
91238,1637,205,33,1,09-09-2024,381,381
91239,4629,35,35,4,01-11-2024,531,2124
91240,1432,63,1,2,16-10-2023,547,1094
91241,3680,247,62,4,03-11-2024,352,1408
91242,3934,41,58,2,23-06-2025,282,564
91243,3301,192,10,1,31-05-2024,378,378
91244,785,85,41,4,12-07-2024,286,1144
91245,4910,30,94,3,07-09-2023,344,1032
91246,2276,213,33,1,21-05-2024,449,449
91247,4255,299,38,4,03-10-2023,437,1748
91248,1202,139,49,2,19-05-2025,411,822
91249,299,188,16,2,02-07-2024,527,1054
91250,529,193,60,1,10-06-2025,262,262
91251,3918,330,7,2,01-08-2023,271,542
91252,3782,119,3,2,07-12-2023,182,364
91253,2782,130,17,4,09-06-2025,414,1656
91254,1947,160,95,3,13-09-2024,415,1245
91255,3624,122,52,2,11-06-2024,198,396
91256,4133,384,8,1,13-08-2023,513,513
91257,4752,58,34,2,23-07-2023,212,424
91258,77,82,3,3,25-03-2024,187,561
91259,4559,209,66,3,09-11-2024,244,732
91260,1562,494,65,2,08-06-2024,341,682
91261,3515,40,42,1,16-06-2024,404,404
91262,2525,179,79,4,11-08-2023,467,1868
91263,1729,227,20,3,13-07-2024,528,1584
91264,4001,352,21,2,04-03-2025,395,790
91265,124,242,80,4,02-11-2024,552,2208
91266,4962,199,19,1,21-11-2023,385,385
91267,4416,313,24,2,11-10-2024,240,480
91268,2530,420,21,3,23-11-2023,234,702
91269,1405,356,48,2,04-06-2025,338,676
91270,1729,358,1,1,29-07-2024,476,476
91271,2881,500,25,4,24-06-2024,460,1840
91272,2528,135,49,4,07-12-2024,349,1396
91273,4797,102,18,3,09-10-2024,482,1446
91274,2176,48,67,1,31-05-2025,323,323
91275,3282,480,67,1,20-04-2025,327,327
91276,2881,185,52,2,10-07-2024,298,596
91277,894,261,5,1,24-07-2023,524,524
91278,286,84,3,4,01-11-2023,273,1092
91279,745,403,52,3,30-06-2024,577,1731
91280,1662,218,91,3,01-05-2024,563,1689
91281,604,120,65,1,09-11-2024,518,518
91282,2007,221,73,1,06-04-2025,446,446
91283,2698,344,63,3,14-07-2023,244,732
91284,3949,490,12,3,24-04-2024,178,534
91285,3564,307,68,2,27-06-2025,434,868
91286,4166,170,95,4,22-04-2024,546,2184
91287,4893,390,82,2,28-03-2024,474,948
91288,2446,433,32,4,28-05-2024,602,2408
91289,2950,30,3,3,24-01-2025,344,1032
91290,2348,192,68,2,22-02-2024,378,756
91291,3066,441,89,2,06-10-2024,276,552
91292,3447,363,25,2,26-02-2025,479,958
91293,1044,284,78,4,19-11-2023,484,1936
91294,971,119,43,1,16-09-2024,182,182
91295,450,372,21,3,25-12-2024,338,1014
91296,4441,50,11,1,31-05-2024,277,277
91297,3727,11,21,2,04-03-2025,501,1002
91298,4087,19,60,1,09-08-2023,455,455
91299,2319,263,49,1,29-06-2024,429,429
91300,3083,273,4,2,07-04-2024,445,890
91301,4531,268,87,2,06-12-2024,138,276
91302,33,148,72,3,04-02-2025,146,438
91303,4709,199,2,1,21-09-2023,385,385
91304,1405,61,90,1,20-07-2023,350,350
91305,4009,57,74,4,15-09-2024,175,700
91306,2551,164,71,4,26-04-2024,184,736
91307,331,263,66,1,11-08-2024,429,429
91308,4087,468,92,1,10-07-2023,152,152
91309,4921,238,98,3,22-10-2023,516,1548
91310,320,370,55,2,28-10-2023,367,734
91311,201,156,84,1,21-02-2024,445,445
91312,4683,306,51,2,01-03-2025,450,900
91313,2977,311,79,2,21-08-2023,297,594
91314,1057,196,93,1,02-01-2024,485,485
91315,4699,422,26,2,05-05-2025,418,836
91316,914,246,31,2,22-11-2024,581,1162
91317,3390,354,64,3,03-08-2024,203,609
91318,3887,9,89,3,11-11-2024,537,1611
91319,1118,106,98,1,08-12-2023,459,459
91320,317,36,45,4,14-04-2025,551,2204
91321,4432,480,74,3,08-12-2023,327,981
91322,1048,319,11,3,17-12-2024,586,1758
91323,1729,225,41,1,25-07-2024,367,367
91324,3915,126,64,3,09-01-2024,164,492
91325,4172,299,74,3,29-08-2024,437,1311
91326,4378,36,43,2,14-07-2023,551,1102
91327,1875,28,4,2,14-01-2024,414,828
91328,961,317,32,3,31-08-2023,532,1596
91329,3317,376,68,1,03-12-2023,351,351
91330,4798,237,48,2,24-03-2024,285,570
91331,3340,81,69,2,19-12-2023,591,1182
91332,3736,80,81,1,31-05-2024,180,180
91333,2528,240,92,2,26-07-2023,475,950
91334,4903,232,8,2,03-10-2024,254,508
91335,4758,95,38,2,19-02-2025,554,1108
91336,252,390,59,4,27-10-2024,474,1896
91337,3588,299,67,2,11-04-2025,437,874
91338,3101,394,56,2,30-07-2023,582,1164
91339,2182,238,49,3,21-01-2024,516,1548
91340,4143,61,84,1,15-05-2025,350,350
91341,1591,179,47,2,19-09-2023,467,934
91342,2024,147,35,3,24-04-2025,94,282
91343,2794,247,35,4,18-12-2024,352,1408
91344,615,360,75,1,18-12-2024,366,366
91345,1014,217,67,3,07-09-2024,416,1248
91346,246,322,50,4,02-01-2025,537,2148
91347,409,185,4,2,09-01-2025,298,596
91348,2733,299,70,3,24-03-2025,437,1311
91349,3208,376,23,4,09-04-2025,351,1404
91350,3851,314,97,2,07-03-2024,235,470
91351,3457,86,62,3,28-11-2023,391,1173
91352,1478,383,34,1,21-11-2024,527,527
91353,2406,300,98,2,11-06-2024,208,416
91354,2716,405,92,2,20-06-2024,349,698
91355,2441,287,81,1,25-09-2023,266,266
91356,98,206,29,4,10-12-2023,446,1784
91357,3121,306,83,4,14-01-2024,450,1800
91358,1986,245,39,4,26-04-2025,514,2056
91359,4007,15,42,3,15-07-2024,510,1530
91360,2109,223,82,1,13-01-2024,315,315
91361,1396,270,50,4,28-03-2024,145,580
91362,4931,404,95,2,17-01-2024,439,878
91363,427,174,7,3,09-06-2024,412,1236
91364,2221,86,82,1,14-01-2025,391,391
91365,1577,305,55,4,17-07-2024,411,1644
91366,606,377,99,1,10-10-2023,386,386
91367,147,299,33,2,07-05-2025,437,874
91368,300,449,47,4,31-03-2025,282,1128
91369,2966,96,1,4,01-11-2023,498,1992
91370,549,178,73,3,15-09-2024,400,1200
91371,3013,461,39,3,23-08-2024,271,813
91372,4075,278,92,1,14-11-2024,316,316
91373,4302,194,84,3,08-06-2025,350,1050
91374,2510,477,37,3,07-12-2023,492,1476
91375,1481,52,36,4,08-09-2023,630,2520
91376,376,493,96,1,09-06-2025,355,355
91377,906,347,79,1,13-10-2024,500,500
91378,4767,9,63,3,14-10-2024,537,1611
91379,2869,58,38,3,06-06-2025,212,636
91380,1183,22,52,1,15-10-2023,492,492
91381,656,376,69,1,13-11-2023,351,351
91382,4395,18,92,4,03-01-2025,454,1816
91383,123,424,98,3,24-10-2024,152,456
91384,3339,182,5,3,28-11-2024,176,528
91385,4016,401,40,1,02-03-2024,140,140
91386,1655,216,4,4,21-11-2023,186,744
91387,1448,340,52,2,26-08-2023,404,808
91388,1601,104,17,1,12-01-2025,581,581
91389,3258,261,84,2,19-10-2023,524,1048
91390,155,386,7,2,08-01-2025,178,356
91391,2217,375,83,2,11-02-2024,205,410
91392,910,142,11,2,06-05-2024,430,860
91393,4436,203,34,4,16-12-2024,248,992
91394,223,398,93,3,28-07-2024,440,1320
91395,2562,258,76,3,05-03-2025,397,1191
91396,3538,470,87,3,11-12-2023,300,900
91397,4821,310,46,2,13-11-2023,233,466
91398,1037,470,18,1,31-12-2024,300,300
91399,3665,281,8,2,24-07-2023,494,988
91400,716,363,80,2,10-04-2024,479,958
91401,3498,492,33,1,07-11-2023,425,425
91402,214,10,38,2,14-05-2025,503,1006
91403,1944,480,15,1,12-07-2023,327,327
91404,15,197,63,2,16-11-2023,431,862
91405,4231,463,1,4,31-08-2023,484,1936
91406,3965,231,12,2,19-08-2024,511,1022
91407,4523,327,86,1,12-09-2024,475,475
91408,3610,463,66,2,02-01-2024,484,968
91409,1581,35,53,1,18-04-2025,531,531
91410,2588,450,47,1,21-11-2023,458,458
91411,2933,461,26,4,30-12-2023,271,1084
91412,4963,439,1,3,17-08-2023,300,900
91413,2093,459,69,1,24-10-2023,565,565
91414,1832,397,83,1,27-01-2025,341,341
91415,2344,411,34,4,07-06-2025,450,1800
91416,2826,453,77,4,01-03-2025,475,1900
91417,3043,197,64,1,14-09-2024,431,431
91418,3325,338,46,4,12-11-2023,427,1708
91419,816,491,84,4,23-02-2024,340,1360
91420,685,376,82,1,17-09-2024,351,351
91421,3824,244,70,3,24-07-2023,586,1758
91422,4594,400,49,2,10-07-2023,452,904
91423,2195,333,18,2,09-12-2024,471,942
91424,3192,126,41,2,09-11-2024,164,328
91425,4602,90,6,3,11-04-2024,308,924
91426,1052,82,71,4,09-10-2023,187,748
91427,1452,307,36,2,01-08-2023,434,868
91428,2007,94,52,4,03-03-2024,282,1128
91429,4118,346,77,3,31-01-2024,527,1581
91430,2348,214,31,3,28-05-2024,136,408
91431,3686,390,83,2,18-02-2025,474,948
91432,496,409,82,1,12-06-2024,419,419
91433,2079,181,41,3,13-01-2025,398,1194
91434,1115,456,26,3,19-06-2025,531,1593
91435,3333,103,57,3,04-02-2024,253,759
91436,4586,59,87,3,17-12-2024,483,1449
91437,1024,121,21,1,17-10-2023,410,410
91438,2245,341,11,1,06-09-2023,528,528
91439,127,195,55,2,09-11-2023,477,954
91440,1874,99,79,4,08-01-2024,227,908
91441,2141,424,51,4,06-02-2025,152,608
91442,4539,292,62,3,21-01-2025,191,573
91443,3741,122,68,1,04-02-2025,198,198
91444,4325,99,55,3,27-10-2023,227,681
91445,2353,66,44,3,29-04-2024,331,993
91446,1536,134,92,2,29-08-2024,295,590
91447,1409,233,24,4,05-09-2023,474,1896
91448,899,314,58,2,14-03-2024,235,470
91449,928,348,35,3,24-04-2025,163,489
91450,279,97,19,1,24-07-2023,632,632
91451,4075,248,7,1,10-11-2024,234,234
91452,3410,228,29,3,12-10-2023,326,978
91453,4075,228,30,4,06-12-2023,326,1304
91454,228,56,10,2,01-01-2025,512,1024
91455,2042,457,35,3,02-07-2025,333,999
91456,4059,351,49,2,30-06-2024,466,932
91457,624,372,71,2,24-05-2024,338,676
91458,912,294,37,4,02-09-2023,532,2128
91459,2161,485,63,2,08-06-2025,450,900
